,Type,Distillery,Bottle,Category,Drinker,Rating,USD,Price,url,Drinker ID,Bottle ID
1452,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Hrzlbmft,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,612,27
1453,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,sengjc,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2415,27
1454,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,omnts,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2295,27
1455,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,TsiAI,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1560,27
1456,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,micke7003,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2234,27
1457,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,SanctTom,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1311,27
1458,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Raremalt61,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1236,27
1459,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Started,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1427,27
1460,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,A0525,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,9,27
1461,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Whizard,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1683,27
1462,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Nanjing,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1078,27
1463,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,dinis,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1914,27
1464,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Sproaks,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1421,27
1465,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,SimpleSample,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1379,27
1466,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Tjomp60,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1524,27
1467,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,rapidi,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2355,27
1468,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,thomasflsts,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2486,27
1469,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,juheau,86,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2112,27
1470,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,RaphaelSch,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1234,27
1471,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Alex A.,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,41,27
1472,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,LexDob,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,833,27
1473,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Lovikavante,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,858,27
1474,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Kihlman,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,769,27
1475,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Hans-Ludwig,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,563,27
1476,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,ElijahK,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,392,27
1477,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,mr_braun,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2251,27
1478,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,hj13,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2047,27
1479,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,childofbodom696,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1856,27
1480,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,AliB,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,52,27
1481,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Timo Usw,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1519,27
1482,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,malt65,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2184,27
1483,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,p_harish1,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2304,27
1484,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,EagleRock,85,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,376,27
1485,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Lukus,84,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,868,27
1486,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,ML89,84,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,885,27
1487,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Jeig,84,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,686,27
1488,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Leverburgh,84,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,832,27
1489,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,whiskycanuck,84,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2579,27
1490,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Guaiacol,83,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,546,27
1491,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,swiskys,83,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2473,27
1492,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,RL_whisky,83,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1220,27
1493,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Jascome,83,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,673,27
1494,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Longisland,83,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,848,27
1495,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,maltaholic,82,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2186,27
1496,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,WHv,82,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1604,27
1497,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Nanga,82,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1077,27
1498,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Deloti,81,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,298,27
1499,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Nidan,81,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1086,27
1500,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,olaf911,79,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2288,27
1501,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,mixa,78,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,2242,27
1502,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Talisker_22,78,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1469,27
1503,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,GlenAnthony21,78,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,511,27
1504,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,MichelFernandino,77,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1013,27
1505,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,Pellithiery,77,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,1168,27
1506,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,J_Holtzen,76,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,657,27
1507,Scotch,Glenmorangie,Glenmorangie 19 Year Old,Single Malt,AgentMunky,73,136.53,€ 120.89,https://www.whiskybase.com/whiskies/whisky/100419/glenmorangie-19-year-old,30,27
1508,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,zlatko55,92,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2615,30
1509,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,spirit4ever,92,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2442,30
1510,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Izzino,90,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,640,30
1511,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,SeWuWhisky,90,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1343,30
1512,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Yorgi,90,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1710,30
1513,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,JasonWhiskyWise,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,675,30
1514,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Andytheband,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,68,30
1515,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Balticsailor68,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,107,30
1516,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Balticsailor68,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,107,30
1517,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,mpf,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2250,30
1518,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,dinis,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1914,30
1519,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Balticsailor68,89,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,107,30
1520,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,bergeralex,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1809,30
1521,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,paperboat,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2313,30
1522,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Avel,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,95,30
1523,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Foto-A,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,453,30
1524,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,remcodevries,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2365,30
1525,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Hanskjer,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,565,30
1526,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Maastrichtone,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,894,30
1527,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,55606882,88,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,5,30
1528,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,WatchMan,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1612,30
1529,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,M_B,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,889,30
1530,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Dronach_Aficionado,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,363,30
1531,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Master of malt,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,973,30
1532,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Maltbehr64,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,931,30
1533,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Arwen,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,87,30
1534,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Acskaresz,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,23,30
1535,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,kruegerandi,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2139,30
1536,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Duwyn,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,372,30
1537,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Hastur,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,575,30
1538,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,MGrekula,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,883,30
1539,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,MISTERCZERMAK,87,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,884,30
1540,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Der Odenwälder,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,303,30
1541,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,WhiskyNotes,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1651,30
1542,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Prometeus,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1202,30
1543,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,fenderstrat,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1984,30
1544,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,sr_tobi,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2448,30
1545,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,plasmatron,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2333,30
1546,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Ammonit,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,56,30
1547,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Godsend,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,526,30
1548,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Reen87,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1246,30
1549,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Byronic_Hero,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,186,30
1550,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,NorthCoast500,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1098,30
1551,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Reasoner,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1243,30
1552,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Alex Fridays,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,42,30
1553,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Daan Tje,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,267,30
1554,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Donald MacDuck,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,335,30
1555,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Keek19xx,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,758,30
1556,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,sven179,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2470,30
1557,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,DRV12,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,264,30
1558,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Basechecker,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,114,30
1559,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,mad69,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2178,30
1560,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Micbo71,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1007,30
1561,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,captain_k,86,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1847,30
1562,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Raremalt61,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1236,30
1563,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,A Begmann,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,7,30
1564,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Kalle Grabowski,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,746,30
1565,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,kwang_jhoy,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2142,30
1566,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Theli,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1499,30
1567,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Uichama,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1569,30
1568,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Glenjasper,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,520,30
1569,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Ecki68,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,381,30
1570,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Neptune,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1082,30
1571,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Drochaid,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,362,30
1572,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,N1eziemski,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1070,30
1573,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,SiegfriedCox,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1372,30
1574,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Quutamo,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1215,30
1575,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,JMF1973,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,652,30
1576,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Seanzhang,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1345,30
1577,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Jungelbiffen,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,730,30
1578,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,tromby,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2507,30
1579,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Jul Es,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,724,30
1580,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Luigisim,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,863,30
1581,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Ana_tol,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,59,30
1582,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,QuaterDram,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1213,30
1583,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,ctu,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1877,30
1584,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,avent,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1786,30
1585,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,wewhiskyclub,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2567,30
1586,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Roy80,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1289,30
1587,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,AliB,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,52,30
1588,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Torgeir4,85,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1554,30
1589,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Stevnsbo,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1440,30
1590,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Ecki86,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,382,30
1591,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,AH Whiskyvitrine,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,12,30
1592,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,bluetiger99,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1823,30
1593,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,ipswichtown1111,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2068,30
1594,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,ingin tahu,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,2064,30
1595,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Motojock,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1045,30
1596,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,el Gato,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1955,30
1597,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Weser Teufel,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1615,30
1598,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Whisky Epicurean,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1623,30
1599,Scotch,Highland Park,Highland Park 16 Year Old,Single Malt,Othorion,84,114.62,€ 101.49,https://www.whiskybase.com/whiskies/whisky/114744/highland-park-16-year-old,1133,30
